transaction_id,account_id,customer_id,branch_id,transaction_date,transaction_type,transaction_amount,currency_code,region_code,loan_id,start_date,end_date,baseline,amount_bucket
TXN_00002930,ACC_APAC_001514,CUST_APAC_001514,BR_APAC_0114,2026-06-03,Deposit,11181.38,JPY,APAC,LOAN_APAC_001452,2026-06-03,2026-06-03,transaction_20260702,Medium
TXN_00002931,ACC_APAC_000942,CUST_APAC_000942,BR_APAC_0142,2026-06-11,Loan Payment,1787.21,JPY,APAC,LOAN_APAC_000887,2026-06-11,2026-06-11,transaction_20260702,Medium
TXN_00002932,ACC_APAC_000430,CUST_APAC_000430,BR_APAC_0030,2026-06-30,Deposit,25515.68,JPY,APAC,LOAN_APAC_000222,2026-06-30,2026-06-30,transaction_20260702,Large
TXN_00002933,ACC_APAC_000462,CUST_APAC_000462,BR_APAC_0062,2026-06-06,Loan Payment,200651.31,JPY,APAC,LOAN_APAC_000117,2026-06-06,2026-06-06,transaction_20260702,Extreme
TXN_00002934,ACC_APAC_001040,CUST_APAC_001040,BR_APAC_0040,2026-06-30,Deposit,8446.31,JPY,APAC,LOAN_APAC_000544,2026-06-30,2026-06-30,transaction_20260702,Medium
TXN_00002935,ACC_APAC_001372,CUST_APAC_001372,BR_APAC_0172,2026-06-26,Loan Payment,682.42,JPY,APAC,LOAN_APAC_000375,2026-06-26,2026-06-26,transaction_20260702,Small
TXN_00002936,ACC_APAC_000360,CUST_APAC_000360,BR_APAC_0160,2026-06-05,Deposit,8824.95,JPY,APAC,LOAN_APAC_001221,2026-06-05,2026-06-05,transaction_20260702,Medium
TXN_00002937,ACC_APAC_000359,CUST_APAC_000359,BR_APAC_0159,2026-06-23,Card Payment,318.45,JPY,APAC,LOAN_APAC_000591,2026-06-23,2026-06-23,transaction_20260702,Small
TXN_00002938,ACC_APAC_000733,CUST_APAC_000733,BR_APAC_0133,2026-06-09,Transfer,517.93,JPY,APAC,LOAN_APAC_001202,2026-06-09,2026-06-09,transaction_20260702,Small
TXN_00002939,ACC_APAC_000955,CUST_APAC_000955,BR_APAC_0155,2026-06-18,Deposit,5173.23,JPY,APAC,LOAN_APAC_001408,2026-06-18,2026-06-18,transaction_20260702,Medium
TXN_00002940,ACC_APAC_001105,CUST_APAC_001105,BR_APAC_0105,2026-06-29,Card Payment,5307.41,JPY,APAC,LOAN_APAC_001598,2026-06-29,2026-06-29,transaction_20260702,Medium
TXN_00002941,ACC_APAC_000649,CUST_APAC_000649,BR_APAC_0049,2026-06-24,Withdrawal,63265.56,JPY,APAC,LOAN_APAC_000226,2026-06-24,2026-06-24,transaction_20260702,Large
TXN_00002942,ACC_APAC_000515,CUST_APAC_000515,BR_APAC_0115,2026-06-14,Transfer,2778.73,JPY,APAC,LOAN_APAC_000470,2026-06-14,2026-06-14,transaction_20260702,Medium
TXN_00002943,ACC_APAC_000334,CUST_APAC_000334,BR_APAC_0134,2026-06-29,Withdrawal,3726.93,JPY,APAC,LOAN_APAC_001148,2026-06-29,2026-06-29,transaction_20260702,Medium
TXN_00002944,ACC_APAC_000427,CUST_APAC_000427,BR_APAC_0027,2026-06-12,Transfer,6391.56,JPY,APAC,LOAN_APAC_001450,2026-06-12,2026-06-12,transaction_20260702,Medium
TXN_00002945,ACC_APAC_000498,CUST_APAC_000498,BR_APAC_0098,2026-06-01,Deposit,6979.87,JPY,APAC,LOAN_APAC_000298,2026-06-01,2026-06-01,transaction_20260702,Medium
TXN_00002946,ACC_APAC_000119,CUST_APAC_000119,BR_APAC_0119,2026-06-28,Transfer,60061.1,JPY,APAC,LOAN_APAC_001261,2026-06-28,2026-06-28,transaction_20260702,Large
TXN_00002947,ACC_APAC_000784,CUST_APAC_000784,BR_APAC_0184,2026-06-03,Withdrawal,965.43,JPY,APAC,LOAN_APAC_001463,2026-06-03,2026-06-03,transaction_20260702,Small
TXN_00002948,ACC_APAC_000368,CUST_APAC_000368,BR_APAC_0168,2026-06-21,Withdrawal,12854.24,JPY,APAC,LOAN_APAC_000126,2026-06-21,2026-06-21,transaction_20260702,Large
TXN_00002949,ACC_APAC_000555,CUST_APAC_000555,BR_APAC_0155,2026-06-27,Withdrawal,250751.68,JPY,APAC,LOAN_APAC_000153,2026-06-27,2026-06-27,transaction_20260702,Extreme
TXN_00002950,ACC_APAC_000714,CUST_APAC_000714,BR_APAC_0114,2026-06-09,Withdrawal,30661.23,JPY,APAC,LOAN_APAC_001218,2026-06-09,2026-06-09,transaction_20260702,Large
TXN_00002951,ACC_APAC_001269,CUST_APAC_001269,BR_APAC_0069,2026-06-20,Deposit,7413.48,JPY,APAC,LOAN_APAC_001298,2026-06-20,2026-06-20,transaction_20260702,Medium
TXN_00002952,ACC_APAC_000344,CUST_APAC_000344,BR_APAC_0144,2026-06-08,Loan Payment,224.8,JPY,APAC,LOAN_APAC_000332,2026-06-08,2026-06-08,transaction_20260702,Small
TXN_00002953,ACC_APAC_000807,CUST_APAC_000807,BR_APAC_0007,2026-06-12,Deposit,59286.45,JPY,APAC,LOAN_APAC_001183,2026-06-12,2026-06-12,transaction_20260702,Large
TXN_00002954,ACC_APAC_000625,CUST_APAC_000625,BR_APAC_0025,2026-06-10,Card Payment,5974.81,JPY,APAC,LOAN_APAC_000057,2026-06-10,2026-06-10,transaction_20260702,Medium
TXN_00002955,ACC_APAC_000568,CUST_APAC_000568,BR_APAC_0168,2026-06-30,Withdrawal,151.74,JPY,APAC,LOAN_APAC_000929,2026-06-30,2026-06-30,transaction_20260702,Small
TXN_00002956,ACC_APAC_000067,CUST_APAC_000067,BR_APAC_0067,2026-06-29,Withdrawal,1098004.98,JPY,APAC,LOAN_APAC_000910,2026-06-29,2026-06-29,transaction_20260702,Extreme
TXN_00002957,ACC_APAC_000050,CUST_APAC_000050,BR_APAC_0050,2026-06-28,Loan Payment,858033.34,JPY,APAC,LOAN_APAC_000283,2026-06-28,2026-06-28,transaction_20260702,Extreme
TXN_00002958,ACC_APAC_000110,CUST_APAC_000110,BR_APAC_0110,2026-06-27,Deposit,6741.73,JPY,APAC,LOAN_APAC_000836,2026-06-27,2026-06-27,transaction_20260702,Medium
TXN_00002959,ACC_APAC_000293,CUST_APAC_000293,BR_APAC_0093,2026-06-18,Withdrawal,924.81,JPY,APAC,LOAN_APAC_000175,2026-06-18,2026-06-18,transaction_20260702,Small
TXN_00002960,ACC_APAC_000134,CUST_APAC_000134,BR_APAC_0134,2026-06-16,Loan Payment,7307.13,JPY,APAC,LOAN_APAC_001576,2026-06-16,2026-06-16,transaction_20260702,Medium
TXN_00002961,ACC_APAC_001026,CUST_APAC_001026,BR_APAC_0026,2026-06-13,Deposit,4240.33,JPY,APAC,LOAN_APAC_000677,2026-06-13,2026-06-13,transaction_20260702,Medium
TXN_00002962,ACC_APAC_000975,CUST_APAC_000975,BR_APAC_0175,2026-06-19,Transfer,380296.07,JPY,APAC,LOAN_APAC_001171,2026-06-19,2026-06-19,transaction_20260702,Extreme
TXN_00002963,ACC_APAC_001138,CUST_APAC_001138,BR_APAC_0138,2026-06-25,Withdrawal,489.4,JPY,APAC,LOAN_APAC_001152,2026-06-25,2026-06-25,transaction_20260702,Small
TXN_00002964,ACC_APAC_000233,CUST_APAC_000233,BR_APAC_0033,2026-06-29,Transfer,127.05,JPY,APAC,LOAN_APAC_000913,2026-06-29,2026-06-29,transaction_20260702,Small
TXN_00002965,ACC_APAC_001251,CUST_APAC_001251,BR_APAC_0051,2026-06-29,Transfer,1905.7,JPY,APAC,LOAN_APAC_001639,2026-06-29,2026-06-29,transaction_20260702,Medium
TXN_00002966,ACC_APAC_000828,CUST_APAC_000828,BR_APAC_0028,2026-06-11,Withdrawal,5843.65,JPY,APAC,LOAN_APAC_000996,2026-06-11,2026-06-11,transaction_20260702,Medium
TXN_00002967,ACC_APAC_000485,CUST_APAC_000485,BR_APAC_0085,2026-06-25,Deposit,266.76,JPY,APAC,LOAN_APAC_000153,2026-06-25,2026-06-25,transaction_20260702,Small
TXN_00002968,ACC_APAC_000421,CUST_APAC_000421,BR_APAC_0021,2026-06-06,Transfer,1347.42,JPY,APAC,LOAN_APAC_000987,2026-06-06,2026-06-06,transaction_20260702,Medium
TXN_00002969,ACC_APAC_000848,CUST_APAC_000848,BR_APAC_0048,2026-06-15,Withdrawal,6313.64,JPY,APAC,LOAN_APAC_000139,2026-06-15,2026-06-15,transaction_20260702,Medium
TXN_00002970,ACC_APAC_001009,CUST_APAC_001009,BR_APAC_0009,2026-06-29,Withdrawal,9335.57,JPY,APAC,LOAN_APAC_000809,2026-06-29,2026-06-29,transaction_20260702,Medium
TXN_00002971,ACC_APAC_001291,CUST_APAC_001291,BR_APAC_0091,2026-06-03,Withdrawal,6270.39,JPY,APAC,LOAN_APAC_000097,2026-06-03,2026-06-03,transaction_20260702,Medium
TXN_00002972,ACC_APAC_000642,CUST_APAC_000642,BR_APAC_0042,2026-06-02,Deposit,862.9,JPY,APAC,LOAN_APAC_001380,2026-06-02,2026-06-02,transaction_20260702,Small
TXN_00002973,ACC_APAC_000009,CUST_APAC_000009,BR_APAC_0009,2026-06-30,Card Payment,2661.26,JPY,APAC,LOAN_APAC_001190,2026-06-30,2026-06-30,transaction_20260702,Medium
TXN_00002974,ACC_APAC_000705,CUST_APAC_000705,BR_APAC_0105,2026-06-26,Card Payment,7063.73,JPY,APAC,LOAN_APAC_000518,2026-06-26,2026-06-26,transaction_20260702,Medium
TXN_00002975,ACC_APAC_000557,CUST_APAC_000557,BR_APAC_0157,2026-06-18,Withdrawal,11126.06,JPY,APAC,LOAN_APAC_001069,2026-06-18,2026-06-18,transaction_20260702,Medium
TXN_00002976,ACC_APAC_000553,CUST_APAC_000553,BR_APAC_0153,2026-06-06,Loan Payment,8359.1,JPY,APAC,LOAN_APAC_001551,2026-06-06,2026-06-06,transaction_20260702,Medium
TXN_00002977,ACC_APAC_000477,CUST_APAC_000477,BR_APAC_0077,2026-06-11,Withdrawal,104615.85,JPY,APAC,LOAN_APAC_000238,2026-06-11,2026-06-11,transaction_20260702,Large
TXN_00002978,ACC_APAC_000981,CUST_APAC_000981,BR_APAC_0181,2026-06-24,Loan Payment,392.1,JPY,APAC,LOAN_APAC_001172,2026-06-24,2026-06-24,transaction_20260702,Small
TXN_00002979,ACC_APAC_000946,CUST_APAC_000946,BR_APAC_0146,2026-06-07,Loan Payment,10715.57,JPY,APAC,LOAN_APAC_000455,2026-06-07,2026-06-07,transaction_20260702,Medium
TXN_00002980,ACC_APAC_000683,CUST_APAC_000683,BR_APAC_0083,2026-06-26,Card Payment,88225.8,JPY,APAC,LOAN_APAC_000063,2026-06-26,2026-06-26,transaction_20260702,Large
TXN_00002981,ACC_APAC_001140,CUST_APAC_001140,BR_APAC_0140,2026-06-25,Withdrawal,1586.13,JPY,APAC,LOAN_APAC_000688,2026-06-25,2026-06-25,transaction_20260702,Medium
TXN_00002982,ACC_APAC_000746,CUST_APAC_000746,BR_APAC_0146,2026-06-22,Withdrawal,388548.64,JPY,APAC,LOAN_APAC_001793,2026-06-22,2026-06-22,transaction_20260702,Extreme
TXN_00002983,ACC_APAC_001346,CUST_APAC_001346,BR_APAC_0146,2026-06-18,Withdrawal,553.41,JPY,APAC,LOAN_APAC_001504,2026-06-18,2026-06-18,transaction_20260702,Small
TXN_00002984,ACC_APAC_000817,CUST_APAC_000817,BR_APAC_0017,2026-06-05,Deposit,79306.03,JPY,APAC,LOAN_APAC_000840,2026-06-05,2026-06-05,transaction_20260702,Large
TXN_00002985,ACC_APAC_001357,CUST_APAC_001357,BR_APAC_0157,2026-06-30,Transfer,9978.72,JPY,APAC,LOAN_APAC_001016,2026-06-30,2026-06-30,transaction_20260702,Medium
TXN_00002986,ACC_APAC_000113,CUST_APAC_000113,BR_APAC_0113,2026-06-19,Deposit,5472.34,JPY,APAC,LOAN_APAC_001538,2026-06-19,2026-06-19,transaction_20260702,Medium
TXN_00002987,ACC_APAC_001295,CUST_APAC_001295,BR_APAC_0095,2026-06-16,Loan Payment,81576.79,JPY,APAC,LOAN_APAC_000887,2026-06-16,2026-06-16,transaction_20260702,Large
TXN_00002988,ACC_APAC_000445,CUST_APAC_000445,BR_APAC_0045,2026-06-08,Deposit,105004.43,JPY,APAC,LOAN_APAC_001584,2026-06-08,2026-06-08,transaction_20260702,Large
TXN_00002989,ACC_APAC_001506,CUST_APAC_001506,BR_APAC_0106,2026-06-30,Withdrawal,6144.22,JPY,APAC,LOAN_APAC_000187,2026-06-30,2026-06-30,transaction_20260702,Medium
TXN_00002990,ACC_APAC_000002,CUST_APAC_000002,BR_APAC_0002,2026-06-13,Loan Payment,62066.91,JPY,APAC,LOAN_APAC_000612,2026-06-13,2026-06-13,transaction_20260702,Large
TXN_00002991,ACC_APAC_001209,CUST_APAC_001209,BR_APAC_0009,2026-06-23,Deposit,6762.85,JPY,APAC,LOAN_APAC_001090,2026-06-23,2026-06-23,transaction_20260702,Medium
TXN_00002992,ACC_APAC_000018,CUST_APAC_000018,BR_APAC_0018,2026-06-22,Transfer,7573.81,JPY,APAC,LOAN_APAC_000185,2026-06-22,2026-06-22,transaction_20260702,Medium
TXN_00002993,ACC_APAC_000832,CUST_APAC_000832,BR_APAC_0032,2026-06-19,Loan Payment,255882.39,JPY,APAC,LOAN_APAC_000511,2026-06-19,2026-06-19,transaction_20260702,Extreme
TXN_00002994,ACC_APAC_001546,CUST_APAC_001546,BR_APAC_0146,2026-06-05,Withdrawal,892931.25,JPY,APAC,LOAN_APAC_001541,2026-06-05,2026-06-05,transaction_20260702,Extreme
TXN_00002995,ACC_APAC_001041,CUST_APAC_001041,BR_APAC_0041,2026-06-04,Withdrawal,58885.41,JPY,APAC,LOAN_APAC_000812,2026-06-04,2026-06-04,transaction_20260702,Large
TXN_00002996,ACC_APAC_001191,CUST_APAC_001191,BR_APAC_0191,2026-06-26,Transfer,1016.01,JPY,APAC,LOAN_APAC_000981,2026-06-26,2026-06-26,transaction_20260702,Small
TXN_00002997,ACC_APAC_000022,CUST_APAC_000022,BR_APAC_0022,2026-06-17,Transfer,81556.77,JPY,APAC,LOAN_APAC_001191,2026-06-17,2026-06-17,transaction_20260702,Large
TXN_00002998,ACC_APAC_001304,CUST_APAC_001304,BR_APAC_0104,2026-06-19,Loan Payment,9506.08,JPY,APAC,LOAN_APAC_000258,2026-06-19,2026-06-19,transaction_20260702,Medium
TXN_00002999,ACC_APAC_000423,CUST_APAC_000423,BR_APAC_0023,2026-06-07,Deposit,6968.27,JPY,APAC,LOAN_APAC_001183,2026-06-07,2026-06-07,transaction_20260702,Medium
TXN_00003000,ACC_APAC_001183,CUST_APAC_001183,BR_APAC_0183,2026-06-28,Loan Payment,867.96,JPY,APAC,LOAN_APAC_001474,2026-06-28,2026-06-28,transaction_20260702,Small
TXN_00003001,ACC_APAC_000526,CUST_APAC_000526,BR_APAC_0126,2026-06-10,Deposit,6932.81,JPY,APAC,LOAN_APAC_001741,2026-06-10,2026-06-10,transaction_20260702,Medium
TXN_00003002,ACC_APAC_000549,CUST_APAC_000549,BR_APAC_0149,2026-06-11,Withdrawal,332854.44,JPY,APAC,LOAN_APAC_000930,2026-06-11,2026-06-11,transaction_20260702,Extreme
TXN_00003003,ACC_APAC_001032,CUST_APAC_001032,BR_APAC_0032,2026-06-15,Transfer,2785.98,JPY,APAC,LOAN_APAC_000843,2026-06-15,2026-06-15,transaction_20260702,Medium
TXN_00003004,ACC_APAC_000530,CUST_APAC_000530,BR_APAC_0130,2026-06-14,Withdrawal,384.28,JPY,APAC,LOAN_APAC_001377,2026-06-14,2026-06-14,transaction_20260702,Small
TXN_00003005,ACC_APAC_000428,CUST_APAC_000428,BR_APAC_0028,2026-06-17,Deposit,5817.26,JPY,APAC,LOAN_APAC_001792,2026-06-17,2026-06-17,transaction_20260702,Medium
TXN_00003006,ACC_APAC_000702,CUST_APAC_000702,BR_APAC_0102,2026-06-23,Transfer,11874.23,JPY,APAC,LOAN_APAC_000191,2026-06-23,2026-06-23,transaction_20260702,Large
TXN_00003007,ACC_APAC_000716,CUST_APAC_000716,BR_APAC_0116,2026-06-12,Transfer,1631.61,JPY,APAC,LOAN_APAC_000213,2026-06-12,2026-06-12,transaction_20260702,Medium
TXN_00003008,ACC_APAC_001192,CUST_APAC_001192,BR_APAC_0192,2026-06-02,Deposit,10438.46,JPY,APAC,LOAN_APAC_000980,2026-06-02,2026-06-02,transaction_20260702,Medium
TXN_00003009,ACC_APAC_000077,CUST_APAC_000077,BR_APAC_0077,2026-06-23,Transfer,6733.71,JPY,APAC,LOAN_APAC_000063,2026-06-23,2026-06-23,transaction_20260702,Medium
TXN_00003010,ACC_APAC_001416,CUST_APAC_001416,BR_APAC_0016,2026-06-08,Deposit,166.57,JPY,APAC,LOAN_APAC_000825,2026-06-08,2026-06-08,transaction_20260702,Small
TXN_00003011,ACC_APAC_001416,CUST_APAC_001416,BR_APAC_0016,2026-06-07,Transfer,5479.84,JPY,APAC,LOAN_APAC_000864,2026-06-07,2026-06-07,transaction_20260702,Medium
TXN_00003012,ACC_APAC_000412,CUST_APAC_000412,BR_APAC_0012,2026-06-11,Deposit,385.45,JPY,APAC,LOAN_APAC_000437,2026-06-11,2026-06-11,transaction_20260702,Small
TXN_00003013,ACC_APAC_000980,CUST_APAC_000980,BR_APAC_0180,2026-06-03,Withdrawal,1020393.75,JPY,APAC,LOAN_APAC_000414,2026-06-03,2026-06-03,transaction_20260702,Extreme
TXN_00003014,ACC_APAC_000811,CUST_APAC_000811,BR_APAC_0011,2026-06-14,Transfer,11055.88,JPY,APAC,LOAN_APAC_000094,2026-06-14,2026-06-14,transaction_20260702,Medium
TXN_00003015,ACC_APAC_000222,CUST_APAC_000222,BR_APAC_0022,2026-06-14,Deposit,813.35,JPY,APAC,LOAN_APAC_001194,2026-06-14,2026-06-14,transaction_20260702,Small
TXN_00003016,ACC_APAC_000033,CUST_APAC_000033,BR_APAC_0033,2026-06-04,Card Payment,503.35,JPY,APAC,LOAN_APAC_001201,2026-06-04,2026-06-04,transaction_20260702,Small
TXN_00003017,ACC_APAC_000455,CUST_APAC_000455,BR_APAC_0055,2026-06-01,Transfer,648.42,JPY,APAC,LOAN_APAC_000687,2026-06-01,2026-06-01,transaction_20260702,Small
TXN_00003018,ACC_APAC_001085,CUST_APAC_001085,BR_APAC_0085,2026-06-18,Deposit,584.86,JPY,APAC,LOAN_APAC_000606,2026-06-18,2026-06-18,transaction_20260702,Small
TXN_00003019,ACC_APAC_000894,CUST_APAC_000894,BR_APAC_0094,2026-06-15,Deposit,7765.25,JPY,APAC,LOAN_APAC_001178,2026-06-15,2026-06-15,transaction_20260702,Medium
TXN_00003020,ACC_APAC_001167,CUST_APAC_001167,BR_APAC_0167,2026-06-20,Loan Payment,4916.92,JPY,APAC,LOAN_APAC_001261,2026-06-20,2026-06-20,transaction_20260702,Medium
TXN_00003021,ACC_APAC_000495,CUST_APAC_000495,BR_APAC_0095,2026-06-21,Transfer,383.63,JPY,APAC,LOAN_APAC_000391,2026-06-21,2026-06-21,transaction_20260702,Small
TXN_00003022,ACC_APAC_001271,CUST_APAC_001271,BR_APAC_0071,2026-06-14,Withdrawal,198.11,JPY,APAC,LOAN_APAC_000318,2026-06-14,2026-06-14,transaction_20260702,Small
TXN_00003023,ACC_APAC_000571,CUST_APAC_000571,BR_APAC_0171,2026-06-11,Loan Payment,804.68,JPY,APAC,LOAN_APAC_001407,2026-06-11,2026-06-11,transaction_20260702,Small
TXN_00003024,ACC_APAC_000219,CUST_APAC_000219,BR_APAC_0019,2026-06-27,Deposit,50407.26,JPY,APAC,LOAN_APAC_000288,2026-06-27,2026-06-27,transaction_20260702,Large
TXN_00003025,ACC_APAC_000020,CUST_APAC_000020,BR_APAC_0020,2026-06-21,Transfer,66976.94,JPY,APAC,LOAN_APAC_001409,2026-06-21,2026-06-21,transaction_20260702,Large
TXN_00003026,ACC_APAC_000896,CUST_APAC_000896,BR_APAC_0096,2026-06-27,Deposit,14679.2,JPY,APAC,LOAN_APAC_000568,2026-06-27,2026-06-27,transaction_20260702,Large
TXN_00003027,ACC_APAC_001025,CUST_APAC_001025,BR_APAC_0025,2026-06-28,Withdrawal,684.25,JPY,APAC,LOAN_APAC_001336,2026-06-28,2026-06-28,transaction_20260702,Small
TXN_00003028,ACC_APAC_001511,CUST_APAC_001511,BR_APAC_0111,2026-06-19,Transfer,4525.08,JPY,APAC,LOAN_APAC_001511,2026-06-19,2026-06-19,transaction_20260702,Medium
TXN_00003029,ACC_APAC_000045,CUST_APAC_000045,BR_APAC_0045,2026-06-08,Card Payment,305.52,JPY,APAC,LOAN_APAC_000914,2026-06-08,2026-06-08,transaction_20260702,Small
TXN_00003030,ACC_APAC_001119,CUST_APAC_001119,BR_APAC_0119,2026-06-24,Deposit,713.36,JPY,APAC,LOAN_APAC_001527,2026-06-24,2026-06-24,transaction_20260702,Small
TXN_00003031,ACC_APAC_000400,CUST_APAC_000400,BR_APAC_0200,2026-06-09,Deposit,759.92,JPY,APAC,LOAN_APAC_001085,2026-06-09,2026-06-09,transaction_20260702,Small
TXN_00003032,ACC_APAC_000915,CUST_APAC_000915,BR_APAC_0115,2026-06-24,Deposit,9166.9,JPY,APAC,LOAN_APAC_001550,2026-06-24,2026-06-24,transaction_20260702,Medium
TXN_00003033,ACC_APAC_000048,CUST_APAC_000048,BR_APAC_0048,2026-06-13,Deposit,62235.34,JPY,APAC,LOAN_APAC_001703,2026-06-13,2026-06-13,transaction_20260702,Large
TXN_00003034,ACC_APAC_001143,CUST_APAC_001143,BR_APAC_0143,2026-06-06,Deposit,1455.81,JPY,APAC,LOAN_APAC_001458,2026-06-06,2026-06-06,transaction_20260702,Medium
TXN_00003035,ACC_APAC_000367,CUST_APAC_000367,BR_APAC_0167,2026-06-06,Card Payment,3647.54,JPY,APAC,LOAN_APAC_000481,2026-06-06,2026-06-06,transaction_20260702,Medium
TXN_00003036,ACC_APAC_000359,CUST_APAC_000359,BR_APAC_0159,2026-06-14,Card Payment,707.55,JPY,APAC,LOAN_APAC_001314,2026-06-14,2026-06-14,transaction_20260702,Small
TXN_00003037,ACC_APAC_000101,CUST_APAC_000101,BR_APAC_0101,2026-06-21,Loan Payment,790.63,JPY,APAC,LOAN_APAC_001566,2026-06-21,2026-06-21,transaction_20260702,Small
TXN_00003038,ACC_APAC_000211,CUST_APAC_000211,BR_APAC_0011,2026-06-11,Card Payment,861.3,JPY,APAC,LOAN_APAC_000006,2026-06-11,2026-06-11,transaction_20260702,Small
TXN_00003039,ACC_APAC_000200,CUST_APAC_000200,BR_APAC_0200,2026-06-01,Loan Payment,9492.51,JPY,APAC,LOAN_APAC_001522,2026-06-01,2026-06-01,transaction_20260702,Medium
TXN_00003040,ACC_APAC_000535,CUST_APAC_000535,BR_APAC_0135,2026-06-30,Loan Payment,398997.59,JPY,APAC,LOAN_APAC_001354,2026-06-30,2026-06-30,transaction_20260702,Extreme
TXN_00003041,ACC_APAC_000270,CUST_APAC_000270,BR_APAC_0070,2026-06-06,Withdrawal,1096894.85,JPY,APAC,LOAN_APAC_000211,2026-06-06,2026-06-06,transaction_20260702,Extreme
TXN_00003042,ACC_APAC_000903,CUST_APAC_000903,BR_APAC_0103,2026-06-04,Deposit,41143.16,JPY,APAC,LOAN_APAC_000020,2026-06-04,2026-06-04,transaction_20260702,Large
TXN_00003043,ACC_APAC_000098,CUST_APAC_000098,BR_APAC_0098,2026-06-26,Deposit,1773.34,JPY,APAC,LOAN_APAC_001592,2026-06-26,2026-06-26,transaction_20260702,Medium
TXN_00003044,ACC_APAC_000473,CUST_APAC_000473,BR_APAC_0073,2026-06-13,Withdrawal,1005.87,JPY,APAC,LOAN_APAC_000587,2026-06-13,2026-06-13,transaction_20260702,Small
TXN_00003045,ACC_APAC_001493,CUST_APAC_001493,BR_APAC_0093,2026-06-02,Deposit,6279.78,JPY,APAC,LOAN_APAC_001251,2026-06-02,2026-06-02,transaction_20260702,Medium
TXN_00003046,ACC_APAC_001148,CUST_APAC_001148,BR_APAC_0148,2026-06-03,Withdrawal,39324.61,JPY,APAC,LOAN_APAC_000567,2026-06-03,2026-06-03,transaction_20260702,Large
TXN_00003047,ACC_APAC_001583,CUST_APAC_001583,BR_APAC_0183,2026-06-24,Transfer,1289.86,JPY,APAC,LOAN_APAC_001612,2026-06-24,2026-06-24,transaction_20260702,Medium
TXN_00003048,ACC_APAC_001227,CUST_APAC_001227,BR_APAC_0027,2026-06-05,Deposit,383520.59,JPY,APAC,LOAN_APAC_001508,2026-06-05,2026-06-05,transaction_20260702,Extreme
TXN_00003049,ACC_APAC_000241,CUST_APAC_000241,BR_APAC_0041,2026-06-28,Withdrawal,2079.62,JPY,APAC,LOAN_APAC_000612,2026-06-28,2026-06-28,transaction_20260702,Medium
TXN_00003050,ACC_APAC_001180,CUST_APAC_001180,BR_APAC_0180,2026-06-29,Deposit,7145.67,JPY,APAC,LOAN_APAC_000923,2026-06-29,2026-06-29,transaction_20260702,Medium
TXN_00003051,ACC_APAC_000055,CUST_APAC_000055,BR_APAC_0055,2026-06-28,Loan Payment,272.12,JPY,APAC,LOAN_APAC_001234,2026-06-28,2026-06-28,transaction_20260702,Small
TXN_00003052,ACC_APAC_000408,CUST_APAC_000408,BR_APAC_0008,2026-06-05,Deposit,1915.14,JPY,APAC,LOAN_APAC_001107,2026-06-05,2026-06-05,transaction_20260702,Medium
TXN_00003053,ACC_APAC_000449,CUST_APAC_000449,BR_APAC_0049,2026-06-28,Deposit,10596.77,JPY,APAC,LOAN_APAC_000580,2026-06-28,2026-06-28,transaction_20260702,Medium
TXN_00003054,ACC_APAC_000722,CUST_APAC_000722,BR_APAC_0122,2026-06-02,Deposit,703.19,JPY,APAC,LOAN_APAC_000191,2026-06-02,2026-06-02,transaction_20260702,Small
TXN_00003055,ACC_APAC_001153,CUST_APAC_001153,BR_APAC_0153,2026-06-11,Deposit,5610.02,JPY,APAC,LOAN_APAC_000610,2026-06-11,2026-06-11,transaction_20260702,Medium
TXN_00003056,ACC_APAC_000011,CUST_APAC_000011,BR_APAC_0011,2026-06-19,Deposit,3364.63,JPY,APAC,LOAN_APAC_001529,2026-06-19,2026-06-19,transaction_20260702,Medium
TXN_00003057,ACC_APAC_000014,CUST_APAC_000014,BR_APAC_0014,2026-06-22,Deposit,3591.73,JPY,APAC,LOAN_APAC_001182,2026-06-22,2026-06-22,transaction_20260702,Medium
TXN_00003058,ACC_APAC_001196,CUST_APAC_001196,BR_APAC_0196,2026-06-12,Withdrawal,3312.91,JPY,APAC,LOAN_APAC_000996,2026-06-12,2026-06-12,transaction_20260702,Medium
TXN_00003059,ACC_APAC_000252,CUST_APAC_000252,BR_APAC_0052,2026-06-21,Deposit,484.7,JPY,APAC,LOAN_APAC_000996,2026-06-21,2026-06-21,transaction_20260702,Small
TXN_00003060,ACC_APAC_000891,CUST_APAC_000891,BR_APAC_0091,2026-06-22,Loan Payment,737895.35,JPY,APAC,LOAN_APAC_001587,2026-06-22,2026-06-22,transaction_20260702,Extreme
TXN_00003061,ACC_APAC_001189,CUST_APAC_001189,BR_APAC_0189,2026-06-25,Deposit,74801.49,JPY,APAC,LOAN_APAC_001435,2026-06-25,2026-06-25,transaction_20260702,Large
TXN_00003062,ACC_APAC_001524,CUST_APAC_001524,BR_APAC_0124,2026-06-03,Deposit,832729.05,JPY,APAC,LOAN_APAC_000246,2026-06-03,2026-06-03,transaction_20260702,Extreme
TXN_00003063,ACC_APAC_000373,CUST_APAC_000373,BR_APAC_0173,2026-06-07,Withdrawal,9163.51,JPY,APAC,LOAN_APAC_000040,2026-06-07,2026-06-07,transaction_20260702,Medium
