intraday_id,account_id,customer_id,loan_id,branch_id,as_of_timestamp,inflow_amount,outflow_amount,net_position,currency_code,region_code,start_date,end_date,baseline
INTRA_00001556,ACC_EUROPE_000231,CUST_EUROPE_000231,LOAN_EUROPE_000167,BR_EUROPE_0006,2026-06-30 13:55:46,463.13,430.53,32.6,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001557,ACC_EUROPE_000101,CUST_EUROPE_000101,LOAN_EUROPE_000886,BR_EUROPE_0001,2026-06-30 14:00:18,458.39,704.69,-246.3,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001558,ACC_EUROPE_000067,CUST_EUROPE_000067,LOAN_EUROPE_000021,BR_EUROPE_0017,2026-06-30 16:09:58,128.43,553.89,-425.46,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001559,ACC_EUROPE_000120,CUST_EUROPE_000120,LOAN_EUROPE_001755,BR_EUROPE_0020,2026-06-30 01:37:01,5224.47,5884.18,-659.71,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001560,ACC_EUROPE_000232,CUST_EUROPE_000232,LOAN_EUROPE_000298,BR_EUROPE_0007,2026-06-30 08:10:18,6583.07,4072.01,2511.06,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001561,ACC_EUROPE_000021,CUST_EUROPE_000021,LOAN_EUROPE_000864,BR_EUROPE_0021,2026-06-30 07:29:25,877.67,819.05,58.62,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001562,ACC_EUROPE_000107,CUST_EUROPE_000107,LOAN_EUROPE_001567,BR_EUROPE_0007,2026-06-30 13:48:39,5714.09,1359.17,4354.92,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001563,ACC_EUROPE_000130,CUST_EUROPE_000130,LOAN_EUROPE_001053,BR_EUROPE_0005,2026-06-30 06:42:53,4879.74,7572.17,-2692.43,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001564,ACC_EUROPE_000011,CUST_EUROPE_000011,LOAN_EUROPE_000280,BR_EUROPE_0011,2026-06-30 15:41:43,1309.42,4332.83,-3023.41,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001565,ACC_EUROPE_000122,CUST_EUROPE_000122,LOAN_EUROPE_000188,BR_EUROPE_0022,2026-06-30 19:23:14,23531.64,51053.31,-27521.67,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001566,ACC_EUROPE_000095,CUST_EUROPE_000095,LOAN_EUROPE_000546,BR_EUROPE_0020,2026-06-30 01:54:09,781.28,128.65,652.63,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001567,ACC_EUROPE_000078,CUST_EUROPE_000078,LOAN_EUROPE_000889,BR_EUROPE_0003,2026-06-30 11:06:36,665.05,968.34,-303.29,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001568,ACC_EUROPE_000146,CUST_EUROPE_000146,LOAN_EUROPE_000618,BR_EUROPE_0021,2026-06-30 01:08:23,0.0,0.0,0.0,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001569,ACC_EUROPE_000007,CUST_EUROPE_000007,LOAN_EUROPE_001307,BR_EUROPE_0007,2026-06-30 19:43:01,38128.73,28566.41,9562.32,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001570,ACC_EUROPE_000105,CUST_EUROPE_000105,LOAN_EUROPE_001061,BR_EUROPE_0005,2026-06-30 12:39:47,324.17,837.67,-513.5,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001571,ACC_EUROPE_000242,CUST_EUROPE_000242,LOAN_EUROPE_001658,BR_EUROPE_0017,2026-06-30 00:56:46,2771.31,7109.02,-4337.71,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001572,ACC_EUROPE_000142,CUST_EUROPE_000142,LOAN_EUROPE_000883,BR_EUROPE_0017,2026-06-30 22:09:48,11809.29,33489.69,-21680.4,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001573,ACC_EUROPE_000095,CUST_EUROPE_000095,LOAN_EUROPE_000243,BR_EUROPE_0020,2026-06-30 12:14:28,218202.42,352849.2,-134646.78,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001574,ACC_EUROPE_000044,CUST_EUROPE_000044,LOAN_EUROPE_000300,BR_EUROPE_0019,2026-06-30 09:33:30,673.97,481.23,192.74,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001575,ACC_EUROPE_000136,CUST_EUROPE_000136,LOAN_EUROPE_001348,BR_EUROPE_0011,2026-06-30 21:30:58,20066.75,92440.51,-72373.76,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001576,ACC_EUROPE_000056,CUST_EUROPE_000056,LOAN_EUROPE_001147,BR_EUROPE_0006,2026-06-30 07:53:02,5800.51,5752.33,48.18,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001577,ACC_EUROPE_000082,CUST_EUROPE_000082,LOAN_EUROPE_000961,BR_EUROPE_0007,2026-06-30 00:59:44,219.33,869.47,-650.14,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001578,ACC_EUROPE_000036,CUST_EUROPE_000036,LOAN_EUROPE_001340,BR_EUROPE_0011,2026-06-30 12:24:48,4416.97,5240.51,-823.54,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001579,ACC_EUROPE_000235,CUST_EUROPE_000235,LOAN_EUROPE_000208,BR_EUROPE_0010,2026-06-30 22:37:45,2858.01,2632.13,225.88,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001580,ACC_EUROPE_000058,CUST_EUROPE_000058,LOAN_EUROPE_000366,BR_EUROPE_0008,2026-06-30 15:48:15,70868.67,73580.59,-2711.92,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001581,ACC_EUROPE_000044,CUST_EUROPE_000044,LOAN_EUROPE_001444,BR_EUROPE_0019,2026-06-30 15:33:59,7434.31,7614.73,-180.42,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001582,ACC_EUROPE_000214,CUST_EUROPE_000214,LOAN_EUROPE_001783,BR_EUROPE_0014,2026-06-30 02:04:46,7372.48,1754.03,5618.45,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001583,ACC_EUROPE_000026,CUST_EUROPE_000026,LOAN_EUROPE_001093,BR_EUROPE_0001,2026-06-30 03:58:34,2454.71,8234.68,-5779.97,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001584,ACC_EUROPE_000176,CUST_EUROPE_000176,LOAN_EUROPE_000734,BR_EUROPE_0001,2026-06-30 20:08:41,292024.91,307325.38,-15300.47,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001585,ACC_EUROPE_000044,CUST_EUROPE_000044,LOAN_EUROPE_001048,BR_EUROPE_0019,2026-06-30 14:07:50,81348.31,49908.44,31439.87,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001586,ACC_EUROPE_000125,CUST_EUROPE_000125,LOAN_EUROPE_000625,BR_EUROPE_0025,2026-06-30 10:27:52,6448.94,3986.8,2462.14,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001587,ACC_EUROPE_000163,CUST_EUROPE_000163,LOAN_EUROPE_001295,BR_EUROPE_0013,2026-06-30 19:28:12,556333.48,598284.32,-41950.84,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001588,ACC_EUROPE_000055,CUST_EUROPE_000055,LOAN_EUROPE_001362,BR_EUROPE_0005,2026-06-30 16:52:32,0.0,0.0,0.0,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001589,ACC_EUROPE_000013,CUST_EUROPE_000013,LOAN_EUROPE_000884,BR_EUROPE_0013,2026-06-30 15:25:52,7698.67,3479.54,4219.13,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001590,ACC_EUROPE_000038,CUST_EUROPE_000038,LOAN_EUROPE_000992,BR_EUROPE_0013,2026-06-30 20:50:52,79001.87,37939.22,41062.65,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001591,ACC_EUROPE_000294,CUST_EUROPE_000294,LOAN_EUROPE_000266,BR_EUROPE_0019,2026-06-30 20:41:28,575.9,910.64,-334.74,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001592,ACC_EUROPE_000148,CUST_EUROPE_000148,LOAN_EUROPE_000451,BR_EUROPE_0023,2026-06-30 18:53:34,976437.69,982512.17,-6074.48,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001593,ACC_EUROPE_000128,CUST_EUROPE_000128,LOAN_EUROPE_000150,BR_EUROPE_0003,2026-06-30 09:28:11,3493.45,3400.11,93.34,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001594,ACC_EUROPE_000065,CUST_EUROPE_000065,LOAN_EUROPE_000384,BR_EUROPE_0015,2026-06-30 05:55:05,3519.86,7522.6,-4002.74,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001595,ACC_EUROPE_000020,CUST_EUROPE_000020,LOAN_EUROPE_001780,BR_EUROPE_0020,2026-06-30 13:52:56,59313.34,97637.16,-38323.82,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001596,ACC_EUROPE_000045,CUST_EUROPE_000045,LOAN_EUROPE_000669,BR_EUROPE_0020,2026-06-30 17:00:54,6603.17,9050.48,-2447.31,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001597,ACC_EUROPE_000169,CUST_EUROPE_000169,LOAN_EUROPE_000430,BR_EUROPE_0019,2026-06-30 08:40:24,5696.65,6853.84,-1157.19,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001598,ACC_EUROPE_000283,CUST_EUROPE_000283,LOAN_EUROPE_000891,BR_EUROPE_0008,2026-06-30 04:48:04,85287.75,142057.92,-56770.17,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001599,ACC_EUROPE_000069,CUST_EUROPE_000069,LOAN_EUROPE_000238,BR_EUROPE_0019,2026-06-30 00:33:10,436111.01,211976.29,224134.72,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001600,ACC_EUROPE_000006,CUST_EUROPE_000006,LOAN_EUROPE_001198,BR_EUROPE_0006,2026-06-30 10:13:11,2275.64,2753.07,-477.43,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001601,ACC_EUROPE_000036,CUST_EUROPE_000036,LOAN_EUROPE_000651,BR_EUROPE_0011,2026-06-30 09:59:25,0.0,0.0,0.0,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001602,ACC_EUROPE_000274,CUST_EUROPE_000274,LOAN_EUROPE_001530,BR_EUROPE_0024,2026-06-30 03:06:51,7124.32,7788.32,-664.0,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001603,ACC_EUROPE_000036,CUST_EUROPE_000036,LOAN_EUROPE_001624,BR_EUROPE_0011,2026-06-30 09:05:59,1801.56,7209.09,-5407.53,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001604,ACC_EUROPE_000234,CUST_EUROPE_000234,LOAN_EUROPE_001617,BR_EUROPE_0009,2026-06-30 19:45:46,95281.06,55596.08,39684.98,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001605,ACC_EUROPE_000019,CUST_EUROPE_000019,LOAN_EUROPE_000579,BR_EUROPE_0019,2026-06-30 10:46:14,1284.32,2332.02,-1047.7,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001606,ACC_EUROPE_000041,CUST_EUROPE_000041,LOAN_EUROPE_001536,BR_EUROPE_0016,2026-06-30 12:17:21,106753.6,432649.59,-325895.99,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001607,ACC_EUROPE_000259,CUST_EUROPE_000259,LOAN_EUROPE_000106,BR_EUROPE_0009,2026-06-30 20:47:32,2952.94,7909.11,-4956.17,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001608,ACC_EUROPE_000122,CUST_EUROPE_000122,LOAN_EUROPE_001335,BR_EUROPE_0022,2026-06-30 14:22:01,6662.59,5536.32,1126.27,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001609,ACC_EUROPE_000047,CUST_EUROPE_000047,LOAN_EUROPE_000991,BR_EUROPE_0022,2026-06-30 01:24:20,177.01,667.73,-490.72,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001610,ACC_EUROPE_000250,CUST_EUROPE_000250,LOAN_EUROPE_001291,BR_EUROPE_0025,2026-06-30 22:24:41,362.67,153.62,209.05,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001611,ACC_EUROPE_000112,CUST_EUROPE_000112,LOAN_EUROPE_000491,BR_EUROPE_0012,2026-06-30 09:59:09,4172.21,3593.76,578.45,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001612,ACC_EUROPE_000074,CUST_EUROPE_000074,LOAN_EUROPE_000637,BR_EUROPE_0024,2026-06-30 13:10:08,731555.9,668230.31,63325.59,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001613,ACC_EUROPE_000085,CUST_EUROPE_000085,LOAN_EUROPE_001479,BR_EUROPE_0010,2026-06-30 09:47:05,493375.65,849752.21,-356376.56,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001614,ACC_EUROPE_000003,CUST_EUROPE_000003,LOAN_EUROPE_001161,BR_EUROPE_0003,2026-06-30 09:07:15,372.29,413.42,-41.13,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001615,ACC_EUROPE_000218,CUST_EUROPE_000218,LOAN_EUROPE_000054,BR_EUROPE_0018,2026-06-30 23:46:34,1495.91,1871.16,-375.25,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001616,ACC_EUROPE_000279,CUST_EUROPE_000279,LOAN_EUROPE_001752,BR_EUROPE_0004,2026-06-30 22:08:11,60211.31,86883.62,-26672.31,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001617,ACC_EUROPE_000222,CUST_EUROPE_000222,LOAN_EUROPE_001633,BR_EUROPE_0022,2026-06-30 00:26:57,5321.55,5599.69,-278.14,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001618,ACC_EUROPE_000172,CUST_EUROPE_000172,LOAN_EUROPE_000346,BR_EUROPE_0022,2026-06-30 04:31:33,43675.08,88996.71,-45321.63,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001619,ACC_EUROPE_000012,CUST_EUROPE_000012,LOAN_EUROPE_000912,BR_EUROPE_0012,2026-06-30 11:10:25,1142.69,6086.61,-4943.92,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001620,ACC_EUROPE_000066,CUST_EUROPE_000066,LOAN_EUROPE_001516,BR_EUROPE_0016,2026-06-30 20:41:46,274.32,507.07,-232.75,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001621,ACC_EUROPE_000239,CUST_EUROPE_000239,LOAN_EUROPE_000547,BR_EUROPE_0014,2026-06-30 11:41:12,641.86,334.73,307.13,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001622,ACC_EUROPE_000293,CUST_EUROPE_000293,LOAN_EUROPE_000850,BR_EUROPE_0018,2026-06-30 09:37:50,78994.12,48387.5,30606.62,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001623,ACC_EUROPE_000240,CUST_EUROPE_000240,LOAN_EUROPE_000851,BR_EUROPE_0015,2026-06-30 06:30:33,4769.74,1772.86,2996.88,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001624,ACC_EUROPE_000003,CUST_EUROPE_000003,LOAN_EUROPE_000726,BR_EUROPE_0003,2026-06-30 16:09:30,501920.56,603898.63,-101978.07,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001625,ACC_EUROPE_000192,CUST_EUROPE_000192,LOAN_EUROPE_000705,BR_EUROPE_0017,2026-06-30 16:50:50,8378.07,5188.29,3189.78,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001626,ACC_EUROPE_000065,CUST_EUROPE_000065,LOAN_EUROPE_001637,BR_EUROPE_0015,2026-06-30 00:37:43,8658.6,2001.29,6657.31,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001627,ACC_EUROPE_000185,CUST_EUROPE_000185,LOAN_EUROPE_000285,BR_EUROPE_0010,2026-06-30 16:00:59,2810.65,2740.3,70.35,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001628,ACC_EUROPE_000144,CUST_EUROPE_000144,LOAN_EUROPE_000815,BR_EUROPE_0019,2026-06-30 00:19:22,852474.13,418964.72,433509.41,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001629,ACC_EUROPE_000072,CUST_EUROPE_000072,LOAN_EUROPE_000685,BR_EUROPE_0022,2026-06-30 16:58:57,768732.36,444154.15,324578.21,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001630,ACC_EUROPE_000088,CUST_EUROPE_000088,LOAN_EUROPE_000857,BR_EUROPE_0013,2026-06-30 01:20:50,3424.15,2093.88,1330.27,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001631,ACC_EUROPE_000169,CUST_EUROPE_000169,LOAN_EUROPE_001509,BR_EUROPE_0019,2026-06-30 13:03:38,91501.02,33404.67,58096.35,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001632,ACC_EUROPE_000072,CUST_EUROPE_000072,LOAN_EUROPE_001481,BR_EUROPE_0022,2026-06-30 17:29:01,21392.48,78363.2,-56970.72,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001633,ACC_EUROPE_000236,CUST_EUROPE_000236,LOAN_EUROPE_000179,BR_EUROPE_0011,2026-06-30 23:13:10,751.5,871.83,-120.33,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001634,ACC_EUROPE_000104,CUST_EUROPE_000104,LOAN_EUROPE_000191,BR_EUROPE_0004,2026-06-30 20:15:55,40390.24,42267.11,-1876.87,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001635,ACC_EUROPE_000091,CUST_EUROPE_000091,LOAN_EUROPE_001351,BR_EUROPE_0016,2026-06-30 07:55:53,211388.57,254831.44,-43442.87,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001636,ACC_EUROPE_000105,CUST_EUROPE_000105,LOAN_EUROPE_000309,BR_EUROPE_0005,2026-06-30 14:52:37,3867.12,5426.89,-1559.77,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001637,ACC_EUROPE_000020,CUST_EUROPE_000020,LOAN_EUROPE_001091,BR_EUROPE_0020,2026-06-30 02:07:58,4418.93,6685.41,-2266.48,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001638,ACC_EUROPE_000127,CUST_EUROPE_000127,LOAN_EUROPE_000767,BR_EUROPE_0002,2026-06-30 21:06:05,7104.71,3896.9,3207.81,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001639,ACC_EUROPE_000120,CUST_EUROPE_000120,LOAN_EUROPE_000522,BR_EUROPE_0020,2026-06-30 02:53:46,1872.63,2846.15,-973.52,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001640,ACC_EUROPE_000139,CUST_EUROPE_000139,LOAN_EUROPE_001720,BR_EUROPE_0014,2026-06-30 10:03:54,1462.5,4915.18,-3452.68,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001641,ACC_EUROPE_000183,CUST_EUROPE_000183,LOAN_EUROPE_000088,BR_EUROPE_0008,2026-06-30 22:13:16,463786.0,521472.52,-57686.52,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001642,ACC_EUROPE_000145,CUST_EUROPE_000145,LOAN_EUROPE_000446,BR_EUROPE_0020,2026-06-30 20:04:39,938.07,646.72,291.35,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001643,ACC_EUROPE_000265,CUST_EUROPE_000265,LOAN_EUROPE_000388,BR_EUROPE_0015,2026-06-30 11:26:00,248.8,563.32,-314.52,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001644,ACC_EUROPE_000159,CUST_EUROPE_000159,LOAN_EUROPE_000296,BR_EUROPE_0009,2026-06-30 02:19:54,7306.11,3948.24,3357.87,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001645,ACC_EUROPE_000214,CUST_EUROPE_000214,LOAN_EUROPE_000424,BR_EUROPE_0014,2026-06-30 16:02:09,326011.13,687445.81,-361434.68,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001646,ACC_EUROPE_000051,CUST_EUROPE_000051,LOAN_EUROPE_001188,BR_EUROPE_0001,2026-06-30 06:32:47,40217.16,13573.48,26643.68,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001647,ACC_EUROPE_000076,CUST_EUROPE_000076,LOAN_EUROPE_001086,BR_EUROPE_0001,2026-06-30 09:23:37,68390.02,55479.13,12910.89,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001648,ACC_EUROPE_000282,CUST_EUROPE_000282,LOAN_EUROPE_001584,BR_EUROPE_0007,2026-06-30 10:03:14,489257.26,617022.38,-127765.12,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001649,ACC_EUROPE_000106,CUST_EUROPE_000106,LOAN_EUROPE_001506,BR_EUROPE_0006,2026-06-30 09:26:58,931.9,229.94,701.96,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001650,ACC_EUROPE_000027,CUST_EUROPE_000027,LOAN_EUROPE_001541,BR_EUROPE_0002,2026-06-30 18:01:11,5194.76,6206.65,-1011.89,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001651,ACC_EUROPE_000046,CUST_EUROPE_000046,LOAN_EUROPE_000629,BR_EUROPE_0021,2026-06-30 04:37:55,51108.08,22756.79,28351.29,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001652,ACC_EUROPE_000059,CUST_EUROPE_000059,LOAN_EUROPE_001496,BR_EUROPE_0009,2026-06-30 08:16:48,7472.8,6786.98,685.82,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001653,ACC_EUROPE_000238,CUST_EUROPE_000238,LOAN_EUROPE_000187,BR_EUROPE_0013,2026-06-30 22:56:59,856.9,885.08,-28.18,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001654,ACC_EUROPE_000018,CUST_EUROPE_000018,LOAN_EUROPE_000266,BR_EUROPE_0018,2026-06-30 06:21:11,5152.04,4637.92,514.12,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001655,ACC_EUROPE_000089,CUST_EUROPE_000089,LOAN_EUROPE_001797,BR_EUROPE_0014,2026-06-30 05:20:54,904461.45,752257.43,152204.02,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001656,ACC_EUROPE_000262,CUST_EUROPE_000262,LOAN_EUROPE_001109,BR_EUROPE_0012,2026-06-30 22:29:55,6405.26,3076.29,3328.97,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001657,ACC_EUROPE_000239,CUST_EUROPE_000239,LOAN_EUROPE_001513,BR_EUROPE_0014,2026-06-30 23:53:00,8366.57,5704.38,2662.19,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001658,ACC_EUROPE_000147,CUST_EUROPE_000147,LOAN_EUROPE_000122,BR_EUROPE_0022,2026-06-30 01:48:18,9094.83,3583.85,5510.98,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001659,ACC_EUROPE_000146,CUST_EUROPE_000146,LOAN_EUROPE_000125,BR_EUROPE_0021,2026-06-30 08:28:16,2773.85,2357.39,416.46,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001660,ACC_EUROPE_000093,CUST_EUROPE_000093,LOAN_EUROPE_000557,BR_EUROPE_0018,2026-06-30 04:10:00,1069.52,7061.53,-5992.01,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001661,ACC_EUROPE_000217,CUST_EUROPE_000217,LOAN_EUROPE_000026,BR_EUROPE_0017,2026-06-30 23:49:59,523.71,719.28,-195.57,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001662,ACC_EUROPE_000237,CUST_EUROPE_000237,LOAN_EUROPE_000126,BR_EUROPE_0012,2026-06-30 01:24:06,3950.44,6299.11,-2348.67,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001663,ACC_EUROPE_000253,CUST_EUROPE_000253,LOAN_EUROPE_000140,BR_EUROPE_0003,2026-06-30 06:42:30,30213.56,43248.18,-13034.62,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001664,ACC_EUROPE_000174,CUST_EUROPE_000174,LOAN_EUROPE_001219,BR_EUROPE_0024,2026-06-30 18:26:56,957675.46,299409.66,658265.8,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001665,ACC_EUROPE_000115,CUST_EUROPE_000115,LOAN_EUROPE_000731,BR_EUROPE_0015,2026-06-30 16:01:52,328.26,407.31,-79.05,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001666,ACC_EUROPE_000029,CUST_EUROPE_000029,LOAN_EUROPE_000299,BR_EUROPE_0004,2026-06-30 21:06:47,87366.83,50809.44,36557.39,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001667,ACC_EUROPE_000153,CUST_EUROPE_000153,LOAN_EUROPE_000185,BR_EUROPE_0003,2026-06-30 11:33:13,249606.7,637705.2,-388098.5,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001668,ACC_EUROPE_000125,CUST_EUROPE_000125,LOAN_EUROPE_001299,BR_EUROPE_0025,2026-06-30 01:31:39,855.11,950.63,-95.52,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001669,ACC_EUROPE_000043,CUST_EUROPE_000043,LOAN_EUROPE_001446,BR_EUROPE_0018,2026-06-30 20:08:56,8447.73,13353.95,-4906.22,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
INTRA_00001670,ACC_EUROPE_000246,CUST_EUROPE_000246,LOAN_EUROPE_000425,BR_EUROPE_0021,2026-06-30 08:17:58,7533.53,1778.05,5755.48,EUR,EUROPE,2026-06-30,2026-06-30,intraday_20260630
