fx_rate_id,currency_code,region_code,fx_rate_to_usd,fx_rate_from_usd,as_of_timestamp,start_date,end_date,baseline
FX_EUROPE_000802,EUR,EUROPE,1.092359,0.91545,2026-06-30 18:27:48,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000803,EUR,EUROPE,1.08728,0.919726,2026-06-30 08:51:20,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000804,EUR,EUROPE,1.123042,0.890439,2026-06-30 05:00:25,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000805,EUR,EUROPE,1.061266,0.942271,2026-06-30 04:24:21,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000806,EUR,EUROPE,1.080955,0.925108,2026-06-30 00:52:40,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000807,EUR,EUROPE,1.064843,0.939106,2026-06-30 05:53:53,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000808,EUR,EUROPE,1.067869,0.936444,2026-06-30 03:08:41,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000809,EUR,EUROPE,1.061396,0.942155,2026-06-30 20:46:06,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000810,EUR,EUROPE,1.060734,0.942743,2026-06-30 06:48:03,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000811,EUR,EUROPE,1.089248,0.918065,2026-06-30 07:09:17,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000812,EUR,EUROPE,1.090612,0.916916,2026-06-30 16:14:31,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000813,EUR,EUROPE,1.056858,0.946201,2026-06-30 19:52:34,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000814,EUR,EUROPE,1.183102,0.845236,2026-06-30 13:35:31,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000815,EUR,EUROPE,1.080139,0.925807,2026-06-30 20:17:35,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000816,EUR,EUROPE,1.07022,0.934387,2026-06-30 09:34:32,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000817,EUR,EUROPE,1.103282,0.906387,2026-06-30 17:23:56,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000818,EUR,EUROPE,1.117752,0.894653,2026-06-30 02:25:58,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000819,EUR,EUROPE,1.081059,0.925019,2026-06-30 23:53:37,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000820,EUR,EUROPE,1.092681,0.91518,2026-06-30 06:45:15,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000821,EUR,EUROPE,1.116436,0.895707,2026-06-30 21:11:39,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000822,EUR,EUROPE,1.083464,0.922966,2026-06-30 15:02:46,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000823,EUR,EUROPE,1.057226,0.945872,2026-06-30 04:13:04,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000824,EUR,EUROPE,1.105801,0.904322,2026-06-30 20:22:36,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000825,EUR,EUROPE,1.09653,0.911968,2026-06-30 01:26:50,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000826,EUR,EUROPE,1.104963,0.905008,2026-06-30 08:27:21,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000827,EUR,EUROPE,1.071279,0.933464,2026-06-30 07:22:15,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000828,EUR,EUROPE,1.118127,0.894353,2026-06-30 05:21:58,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000829,EUR,EUROPE,1.103493,0.906213,2026-06-30 10:56:06,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000830,EUR,EUROPE,1.081301,0.924812,2026-06-30 04:51:00,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000831,EUR,EUROPE,1.08997,0.917456,2026-06-30 14:13:31,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000832,EUR,EUROPE,1.085373,0.921342,2026-06-30 00:24:27,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000833,EUR,EUROPE,1.08172,0.924454,2026-06-30 13:32:20,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000834,EUR,EUROPE,1.088314,0.918852,2026-06-30 02:11:03,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000835,EUR,EUROPE,1.068981,0.93547,2026-06-30 18:34:32,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000836,EUR,EUROPE,1.090757,0.916794,2026-06-30 00:26:34,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000837,EUR,EUROPE,1.085985,0.920823,2026-06-30 04:06:18,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000838,EUR,EUROPE,1.104222,0.905615,2026-06-30 19:05:55,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000839,EUR,EUROPE,1.047445,0.954704,2026-06-30 09:40:50,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000840,EUR,EUROPE,1.060978,0.942527,2026-06-30 21:19:12,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000841,EUR,EUROPE,1.107625,0.902833,2026-06-30 19:18:56,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000842,EUR,EUROPE,1.078171,0.927497,2026-06-30 00:19:20,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000843,EUR,EUROPE,1.082281,0.923974,2026-06-30 11:02:39,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000844,EUR,EUROPE,1.07577,0.929567,2026-06-30 04:59:24,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000845,EUR,EUROPE,1.092588,0.915258,2026-06-30 11:38:01,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000846,EUR,EUROPE,1.111733,0.899497,2026-06-30 08:52:19,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000847,EUR,EUROPE,1.080968,0.925097,2026-06-30 17:29:25,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000848,EUR,EUROPE,1.088481,0.918711,2026-06-30 07:46:31,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000849,EUR,EUROPE,1.104695,0.905227,2026-06-30 06:52:08,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000850,EUR,EUROPE,1.101644,0.907734,2026-06-30 17:17:07,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000851,EUR,EUROPE,1.071738,0.933064,2026-06-30 17:24:48,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000852,EUR,EUROPE,1.073887,0.931197,2026-06-30 17:25:48,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000853,EUR,EUROPE,1.101149,0.908142,2026-06-30 07:47:45,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000854,EUR,EUROPE,1.09996,0.909124,2026-06-30 03:36:22,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000855,EUR,EUROPE,1.072297,0.932577,2026-06-30 06:16:39,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000856,EUR,EUROPE,1.092872,0.91502,2026-06-30 14:07:17,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000857,EUR,EUROPE,1.096152,0.912282,2026-06-30 20:08:07,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000858,EUR,EUROPE,1.109852,0.901021,2026-06-30 23:03:40,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000859,EUR,EUROPE,1.086487,0.920398,2026-06-30 22:49:46,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000860,EUR,EUROPE,1.094539,0.913627,2026-06-30 19:42:42,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000861,EUR,EUROPE,1.076648,0.928809,2026-06-30 02:34:55,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000862,EUR,EUROPE,1.111455,0.899722,2026-06-30 05:19:11,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000863,EUR,EUROPE,1.070283,0.934332,2026-06-30 04:37:20,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000864,EUR,EUROPE,1.065417,0.9386,2026-06-30 18:33:49,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000865,EUR,EUROPE,1.089832,0.917573,2026-06-30 05:17:38,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000866,EUR,EUROPE,1.085256,0.921442,2026-06-30 02:28:32,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000867,EUR,EUROPE,1.068949,0.935498,2026-06-30 17:23:31,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000868,EUR,EUROPE,1.104242,0.905599,2026-06-30 18:41:30,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000869,EUR,EUROPE,1.082934,0.923417,2026-06-30 02:38:34,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000870,EUR,EUROPE,1.091478,0.916189,2026-06-30 20:36:47,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000871,EUR,EUROPE,1.086981,0.919979,2026-06-30 05:59:51,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000872,EUR,EUROPE,1.122928,0.890529,2026-06-30 08:59:43,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000873,EUR,EUROPE,1.10307,0.906561,2026-06-30 22:49:34,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000874,EUR,EUROPE,1.083644,0.922812,2026-06-30 15:03:19,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000875,EUR,EUROPE,1.079194,0.926617,2026-06-30 22:46:41,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000876,EUR,EUROPE,1.107037,0.903312,2026-06-30 13:10:11,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000877,EUR,EUROPE,1.076518,0.928921,2026-06-30 08:12:16,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000878,EUR,EUROPE,1.090949,0.916633,2026-06-30 09:33:22,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000879,EUR,EUROPE,1.0865,0.920387,2026-06-30 14:47:46,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000880,EUR,EUROPE,1.080017,0.925911,2026-06-30 02:10:21,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000881,EUR,EUROPE,1.08175,0.924428,2026-06-30 15:43:26,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000882,EUR,EUROPE,1.092901,0.914996,2026-06-30 01:33:44,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000883,EUR,EUROPE,1.091034,0.916562,2026-06-30 11:40:06,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000884,EUR,EUROPE,1.065467,0.938556,2026-06-30 14:22:04,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000885,EUR,EUROPE,1.090172,0.917286,2026-06-30 01:00:26,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000886,EUR,EUROPE,1.104861,0.905091,2026-06-30 07:00:45,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000887,EUR,EUROPE,1.083635,0.92282,2026-06-30 13:36:19,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000888,EUR,EUROPE,1.077713,0.927891,2026-06-30 14:13:39,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000889,EUR,EUROPE,1.094385,0.913755,2026-06-30 16:22:39,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000890,EUR,EUROPE,1.084359,0.922204,2026-06-30 22:04:46,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000891,EUR,EUROPE,1.082019,0.924198,2026-06-30 08:10:54,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000892,EUR,EUROPE,1.091659,0.916037,2026-06-30 04:38:08,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000893,EUR,EUROPE,1.105451,0.904608,2026-06-30 17:27:11,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000894,EUR,EUROPE,1.090814,0.916747,2026-06-30 22:23:15,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000895,EUR,EUROPE,1.097415,0.911232,2026-06-30 18:33:07,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000896,EUR,EUROPE,1.078977,0.926804,2026-06-30 14:48:04,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000897,EUR,EUROPE,1.110312,0.900648,2026-06-30 23:31:17,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000898,EUR,EUROPE,1.075114,0.930134,2026-06-30 23:07:55,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000899,EUR,EUROPE,1.069248,0.935237,2026-06-30 05:43:35,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000900,EUR,EUROPE,1.07526,0.930008,2026-06-30 08:47:12,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000901,EUR,EUROPE,1.054548,0.948274,2026-06-30 21:48:29,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000902,EUR,EUROPE,1.078107,0.927552,2026-06-30 18:58:42,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000903,EUR,EUROPE,1.080322,0.92565,2026-06-30 10:28:19,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000904,EUR,EUROPE,1.079749,0.926141,2026-06-30 18:06:00,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000905,EUR,EUROPE,1.077191,0.92834,2026-06-30 02:43:57,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000906,EUR,EUROPE,1.13338,0.882317,2026-06-30 15:45:20,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000907,EUR,EUROPE,1.072249,0.932619,2026-06-30 21:50:19,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000908,EUR,EUROPE,1.079965,0.925956,2026-06-30 01:07:31,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000909,EUR,EUROPE,1.095648,0.912702,2026-06-30 15:11:38,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000910,EUR,EUROPE,1.086669,0.920243,2026-06-30 02:24:54,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000911,EUR,EUROPE,1.094801,0.913408,2026-06-30 20:27:01,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000912,EUR,EUROPE,1.071261,0.933479,2026-06-30 03:05:20,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000913,EUR,EUROPE,1.076322,0.92909,2026-06-30 05:17:59,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000914,EUR,EUROPE,1.11215,0.899159,2026-06-30 23:21:09,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000915,EUR,EUROPE,1.081265,0.924843,2026-06-30 01:27:16,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000916,EUR,EUROPE,1.063513,0.94028,2026-06-30 13:27:13,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000917,EUR,EUROPE,1.097231,0.911385,2026-06-30 10:05:57,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000918,EUR,EUROPE,1.085183,0.921504,2026-06-30 14:19:06,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000919,EUR,EUROPE,1.080849,0.925199,2026-06-30 10:13:29,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000920,EUR,EUROPE,1.077302,0.928245,2026-06-30 16:54:43,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000921,EUR,EUROPE,1.098873,0.910023,2026-06-30 23:40:18,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000922,EUR,EUROPE,1.08394,0.92256,2026-06-30 12:25:58,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000923,EUR,EUROPE,1.108307,0.902277,2026-06-30 11:02:59,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000924,EUR,EUROPE,1.046167,0.95587,2026-06-30 19:29:21,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000925,EUR,EUROPE,1.066734,0.937441,2026-06-30 22:02:17,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000926,EUR,EUROPE,1.092264,0.91553,2026-06-30 11:54:32,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000927,EUR,EUROPE,1.071518,0.933255,2026-06-30 11:13:08,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000928,EUR,EUROPE,1.071836,0.932979,2026-06-30 17:06:32,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000929,EUR,EUROPE,1.111559,0.899637,2026-06-30 18:37:15,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000930,EUR,EUROPE,1.091365,0.916284,2026-06-30 17:45:35,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000931,EUR,EUROPE,1.101206,0.908095,2026-06-30 14:03:26,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000932,EUR,EUROPE,1.085676,0.921085,2026-06-30 21:27:54,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000933,EUR,EUROPE,1.080189,0.925764,2026-06-30 20:23:44,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000934,EUR,EUROPE,1.094341,0.913792,2026-06-30 22:02:05,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000935,EUR,EUROPE,1.059656,0.943702,2026-06-30 21:49:16,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000936,EUR,EUROPE,1.090282,0.917194,2026-06-30 20:53:53,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000937,EUR,EUROPE,1.113461,0.898101,2026-06-30 04:59:51,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000938,EUR,EUROPE,1.099273,0.909692,2026-06-30 17:05:15,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000939,EUR,EUROPE,1.065157,0.938829,2026-06-30 12:16:21,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000940,EUR,EUROPE,1.074211,0.930916,2026-06-30 03:18:45,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000941,EUR,EUROPE,1.115104,0.896777,2026-06-30 17:49:42,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000942,EUR,EUROPE,1.110859,0.900204,2026-06-30 12:28:00,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000943,EUR,EUROPE,1.077716,0.927888,2026-06-30 19:23:47,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000944,EUR,EUROPE,1.093131,0.914803,2026-06-30 18:49:23,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000945,EUR,EUROPE,1.096089,0.912335,2026-06-30 22:26:28,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000946,EUR,EUROPE,1.109753,0.901101,2026-06-30 22:59:14,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000947,EUR,EUROPE,1.054424,0.948385,2026-06-30 02:17:28,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000948,EUR,EUROPE,1.094658,0.913527,2026-06-30 09:09:36,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000949,EUR,EUROPE,1.080258,0.925705,2026-06-30 22:54:20,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000950,EUR,EUROPE,1.103247,0.906415,2026-06-30 09:45:55,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000951,EUR,EUROPE,1.067493,0.936774,2026-06-30 09:52:33,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000952,EUR,EUROPE,1.080084,0.925854,2026-06-30 10:31:12,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000953,EUR,EUROPE,1.10801,0.902519,2026-06-30 21:38:33,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000954,EUR,EUROPE,1.089337,0.91799,2026-06-30 18:41:47,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000955,EUR,EUROPE,1.102117,0.907345,2026-06-30 08:17:43,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000956,EUR,EUROPE,1.110722,0.900315,2026-06-30 11:23:52,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000957,EUR,EUROPE,1.081329,0.924788,2026-06-30 11:48:08,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000958,EUR,EUROPE,1.080769,0.925267,2026-06-30 08:43:00,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000959,EUR,EUROPE,1.085725,0.921044,2026-06-30 20:36:28,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000960,EUR,EUROPE,1.104028,0.905774,2026-06-30 06:57:49,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000961,EUR,EUROPE,1.085606,0.921145,2026-06-30 12:41:20,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000962,EUR,EUROPE,1.100223,0.908907,2026-06-30 11:09:13,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000963,EUR,EUROPE,1.084265,0.922284,2026-06-30 06:59:05,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000964,EUR,EUROPE,1.075114,0.930134,2026-06-30 12:11:48,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000965,EUR,EUROPE,1.079491,0.926363,2026-06-30 18:50:52,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000966,EUR,EUROPE,1.073616,0.931432,2026-06-30 14:59:01,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000967,EUR,EUROPE,1.070901,0.933793,2026-06-30 10:08:26,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000968,EUR,EUROPE,1.096644,0.911873,2026-06-30 09:36:31,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000969,EUR,EUROPE,1.089545,0.917814,2026-06-30 21:45:49,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000970,EUR,EUROPE,1.092479,0.915349,2026-06-30 15:25:54,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000971,EUR,EUROPE,1.102284,0.907207,2026-06-30 23:59:51,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000972,EUR,EUROPE,1.101812,0.907596,2026-06-30 06:51:27,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000973,EUR,EUROPE,1.112639,0.898764,2026-06-30 22:19:14,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000974,EUR,EUROPE,1.089141,0.918155,2026-06-30 05:04:15,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000975,EUR,EUROPE,1.08552,0.921217,2026-06-30 10:44:28,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000976,EUR,EUROPE,1.061455,0.942103,2026-06-30 06:54:59,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000977,EUR,EUROPE,1.08543,0.921294,2026-06-30 13:09:40,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000978,EUR,EUROPE,1.092282,0.915514,2026-06-30 19:45:42,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000979,EUR,EUROPE,1.10099,0.908273,2026-06-30 20:07:50,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000980,EUR,EUROPE,1.052914,0.949745,2026-06-30 11:41:32,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000981,EUR,EUROPE,1.128701,0.885974,2026-06-30 07:26:39,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000982,EUR,EUROPE,1.077674,0.927924,2026-06-30 16:50:45,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000983,EUR,EUROPE,1.11732,0.894999,2026-06-30 21:10:51,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000984,EUR,EUROPE,1.058794,0.944471,2026-06-30 18:56:12,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000985,EUR,EUROPE,1.094416,0.913729,2026-06-30 06:18:49,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000986,EUR,EUROPE,1.07119,0.933541,2026-06-30 04:16:03,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000987,EUR,EUROPE,1.063507,0.940285,2026-06-30 10:36:42,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000988,EUR,EUROPE,1.092328,0.915476,2026-06-30 23:15:01,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000989,EUR,EUROPE,1.086006,0.920805,2026-06-30 08:59:38,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000990,EUR,EUROPE,1.10167,0.907713,2026-06-30 07:29:25,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000991,EUR,EUROPE,1.145451,0.873019,2026-06-30 21:46:38,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000992,EUR,EUROPE,1.114254,0.897461,2026-06-30 23:03:46,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000993,EUR,EUROPE,1.096982,0.911592,2026-06-30 12:17:00,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000994,EUR,EUROPE,1.067788,0.936515,2026-06-30 06:39:56,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000995,EUR,EUROPE,1.115622,0.896361,2026-06-30 23:34:26,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000996,EUR,EUROPE,1.094433,0.913715,2026-06-30 18:05:36,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000997,EUR,EUROPE,1.089939,0.917483,2026-06-30 13:39:11,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000998,EUR,EUROPE,1.082256,0.923996,2026-06-30 08:56:35,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_000999,EUR,EUROPE,1.042917,0.958849,2026-06-30 14:15:31,2026-06-10,2099-12-31,fx_rates_20260630
FX_EUROPE_001000,EUR,EUROPE,1.083445,0.922982,2026-06-30 17:38:03,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000001,JPY,APAC,0.006899,144.948543,2026-06-30 09:51:26,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000002,JPY,APAC,0.006785,147.383935,2026-06-30 20:41:13,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000003,JPY,APAC,0.006916,144.59225,2026-06-30 16:42:52,2026-06-10,2099-12-31,fx_rates_20260630
